1.40371552514214E+018,0.514506,1.995015,0.970282,0.161623,0.789916,-0.205575,0.554662
1.40371552515214E+018,0.514511,1.995028,0.970267,0.161506,0.789974,-0.205451,0.554659
1.40371552516214E+018,0.514438,1.994892,0.970253,0.161561,0.789967,-0.20551,0.554631
1.40371552517214E+018,0.514403,1.994846,0.970247,0.161707,0.789904,-0.205678,0.554616
1.40371552518214E+018,0.514392,1.994834,0.970235,0.16171,0.789883,-0.205761,0.554615
1.40371552519214E+018,0.514408,1.994864,0.970218,0.161553,0.789918,-0.205722,0.554624
1.40371552520214E+018,0.51442,1.99489,0.970215,0.161471,0.789928,-0.205711,0.554639
1.40371552521214E+018,0.514377,1.994809,0.970195,0.161482,0.789918,-0.205777,0.554626
1.40371552522214E+018,0.514402,1.994842,0.970193,0.161362,0.78996,-0.20569,0.554632
1.40371552523214E+018,0.514427,1.994881,0.970203,0.161283,0.789995,-0.20554,0.554661
1.40371552524214E+018,0.514398,1.994856,0.970222,0.161498,0.789927,-0.205701,0.554636
1.40371552525214E+018,0.514358,1.994813,0.970228,0.16175,0.78985,-0.206026,0.554551
1.40371552526214E+018,0.514361,1.99479,0.970204,0.161671,0.789859,-0.206014,0.554565
1.40371552527214E+018,0.514391,1.994834,0.970204,0.161432,0.789931,-0.205749,0.554631
1.40371552528214E+018,0.514396,1.994838,0.970207,0.161343,0.789935,-0.20569,0.554674
1.40371552529214E+018,0.514368,1.994793,0.970201,0.161448,0.789902,-0.205893,0.554615
1.40371552530214E+018,0.514344,1.994747,0.970195,0.161608,0.789904,-0.206074,0.554498
1.40371552531214E+018,0.514436,1.994815,0.970177,0.161591,0.789936,-0.206046,0.554467
1.40371552532214E+018,0.514481,1.99485,0.970182,0.161383,0.790001,-0.20587,0.554501
1.40371552533214E+018,0.514511,1.994865,0.970183,0.161266,0.790068,-0.20581,0.554462
1.40371552534214E+018,0.514507,1.994839,0.970195,0.161396,0.790058,-0.205936,0.554392
1.40371552535214E+018,0.514492,1.994815,0.970216,0.161518,0.790011,-0.206094,0.554364
1.40371552536214E+018,0.514541,1.994839,0.970203,0.161506,0.790003,-0.206082,0.554384
1.40371552537214E+018,0.514565,1.994871,0.970205,0.161367,0.790054,-0.205978,0.55439
1.40371552538214E+018,0.514583,1.994899,0.970216,0.161294,0.790076,-0.205897,0.55441
1.40371552539214E+018,0.51458,1.994902,0.970239,0.161354,0.790047,-0.205927,0.554422
1.40371552540214E+018,0.514577,1.994902,0.970259,0.161387,0.790029,-0.206018,0.554405
1.40371552541214E+018,0.5146,1.994909,0.970224,0.161412,0.790052,-0.206053,0.554352
1.40371552542214E+018,0.514594,1.994911,0.970232,0.161517,0.790039,-0.206137,0.554308
1.40371552543214E+018,0.514617,1.994958,0.970243,0.161442,0.790036,-0.20611,0.554345
1.40371552544214E+018,0.514688,1.995058,0.970241,0.161105,0.790144,-0.205852,0.554385
1.40371552545214E+018,0.514723,1.99511,0.970239,0.161027,0.790217,-0.205757,0.554339
1.40371552546214E+018,0.514691,1.995037,0.97021,0.161251,0.790171,-0.205942,0.55427
1.40371552547214E+018,0.514684,1.995024,0.970207,0.161438,0.790123,-0.206137,0.554212
1.40371552548214E+018,0.514726,1.995072,0.970206,0.161369,0.790168,-0.206045,0.554202
1.40371552549214E+018,0.514785,1.995149,0.97021,0.161196,0.790231,-0.205833,0.554242
1.40371552550214E+018,0.514825,1.995205,0.970219,0.161143,0.790252,-0.205745,0.55426
1.40371552551214E+018,0.514753,1.995074,0.970222,0.161323,0.790186,-0.205907,0.554241
1.40371552552214E+018,0.514744,1.995052,0.970223,0.161491,0.790141,-0.206107,0.554182
1.40371552553214E+018,0.514773,1.995087,0.970218,0.161421,0.79018,-0.206094,0.554152
1.40371552554214E+018,0.51482,1.995153,0.970223,0.161241,0.790238,-0.205915,0.554189
1.40371552555214E+018,0.514843,1.995193,0.970241,0.161183,0.790236,-0.205871,0.554224
1.40371552556214E+018,0.514775,1.995062,0.970223,0.161283,0.790197,-0.206006,0.554201
1.40371552557214E+018,0.514764,1.995045,0.970228,0.16139,0.790199,-0.206113,0.554127
1.40371552558214E+018,0.514776,1.995064,0.970239,0.161425,0.790233,-0.206041,0.554095
1.40371552559214E+018,0.5148,1.995099,0.970255,0.161326,0.790254,-0.205973,0.55412
1.40371552560214E+018,0.514814,1.995117,0.970265,0.161266,0.790276,-0.206012,0.55409
1.40371552561214E+018,0.514761,1.994998,0.970246,0.161427,0.79025,-0.206095,0.55405
1.40371552562214E+018,0.514764,1.994998,0.970259,0.161516,0.790245,-0.206086,0.554035
1.40371552563214E+018,0.514807,1.995059,0.970263,0.161251,0.790299,-0.205915,0.554098
1.40371552564214E+018,0.514824,1.995093,0.970265,0.161108,0.790335,-0.205862,0.554108
1.40371552565214E+018,0.514773,1.99505,0.970282,0.161423,0.790259,-0.206171,0.55401
1.40371552566214E+018,0.514686,1.994916,0.970291,0.161618,0.79019,-0.206364,0.55398
1.40371552567214E+018,0.514699,1.994948,0.970299,0.16141,0.790242,-0.20622,0.554019
1.40371552568214E+018,0.514726,1.995003,0.970317,0.1612,0.790301,-0.205923,0.554107
1.40371552569214E+018,0.51471,1.995004,0.970336,0.161237,0.7903,-0.205866,0.554119
1.40371552570214E+018,0.514665,1.994969,0.970359,0.161429,0.790258,-0.206034,0.55406
1.40371552571214E+018,0.514656,1.994953,0.970358,0.161637,0.790215,-0.206151,0.554018
1.40371552572214E+018,0.514657,1.994977,0.970373,0.161595,0.790239,-0.206043,0.554035
1.40371552573214E+018,0.514686,1.995036,0.970386,0.161372,0.790297,-0.205874,0.554081
1.40371552574214E+018,0.514699,1.99507,0.970402,0.161262,0.79033,-0.205824,0.554085
1.40371552575214E+018,0.514683,1.995065,0.970424,0.16138,0.790282,-0.205958,0.554068
1.40371552576214E+018,0.514657,1.995018,0.970431,0.161504,0.790222,-0.206094,0.554068
1.40371552577214E+018,0.51467,1.995041,0.970437,0.161437,0.790236,-0.206083,0.554072
1.40371552578214E+018,0.514702,1.995094,0.970447,0.161313,0.790303,-0.205921,0.554072
1.40371552579214E+018,0.514722,1.995133,0.970467,0.161286,0.790321,-0.205833,0.554087
1.40371552580214E+018,0.514729,1.995152,0.970494,0.161346,0.790296,-0.205876,0.554089
1.40371552581214E+018,0.514732,1.995114,0.970491,0.161458,0.790276,-0.205905,0.554075
1.40371552582214E+018,0.51473,1.995112,0.970514,0.161583,0.790255,-0.205983,0.554038
1.40371552583214E+018,0.514733,1.995122,0.970536,0.161652,0.790228,-0.206116,0.554008
1.40371552584214E+018,0.51479,1.99521,0.970557,0.161437,0.790298,-0.205959,0.554029
1.40371552585214E+018,0.514858,1.995317,0.970592,0.161168,0.790375,-0.20564,0.554116
1.40371552586214E+018,0.514832,1.99526,0.970579,0.161336,0.790336,-0.205708,0.554097
1.40371552587214E+018,0.514815,1.995243,0.970605,0.161624,0.790267,-0.205988,0.554008
1.40371552588214E+018,0.514837,1.995289,0.970644,0.161669,0.790245,-0.206016,0.554016
1.40371552589214E+018,0.514888,1.995387,0.970696,0.161536,0.790261,-0.205841,0.554097
1.40371552590214E+018,0.514937,1.995488,0.970745,0.161394,0.790272,-0.205714,0.554169
1.40371552591214E+018,0.514819,1.995311,0.970728,0.161448,0.790229,-0.205745,0.554203
1.40371552592214E+018,0.514792,1.995301,0.970764,0.16165,0.79015,-0.205899,0.5542
1.40371552593214E+018,0.514783,1.995319,0.970797,0.161716,0.790087,-0.205994,0.554235
1.40371552594214E+018,0.514812,1.995386,0.97082,0.16159,0.790096,-0.205923,0.554286
1.40371552595214E+018,0.514849,1.995461,0.970838,0.161501,0.790154,-0.205795,0.554277
1.40371552596214E+018,0.514779,1.995371,0.970826,0.161549,0.790142,-0.205776,0.554287
1.40371552597214E+018,0.514773,1.995377,0.970832,0.161624,0.790097,-0.205912,0.554278
1.40371552598214E+018,0.514778,1.995396,0.970837,0.16167,0.790073,-0.206032,0.554256
1.40371552599214E+018,0.514803,1.99545,0.970844,0.161672,0.790105,-0.205979,0.554228
1.40371552600214E+018,0.514846,1.995531,0.970854,0.16156,0.79015,-0.205853,0.554244
1.40371552601214E+018,0.514803,1.995452,0.970842,0.161526,0.790145,-0.205784,0.554286
1.40371552602214E+018,0.514797,1.995455,0.970855,0.161633,0.790091,-0.205892,0.554292
1.40371552603214E+018,0.514794,1.995461,0.970863,0.161739,0.790064,-0.206002,0.554258
1.40371552604214E+018,0.514816,1.995505,0.970868,0.16167,0.790087,-0.205974,0.554256
1.40371552605214E+018,0.514849,1.995567,0.970886,0.161574,0.790091,-0.205865,0.55432
1.40371552606214E+018,0.514814,1.995501,0.970887,0.161571,0.790075,-0.205807,0.554364
1.40371552607214E+018,0.514814,1.995503,0.970893,0.161586,0.790074,-0.205891,0.55433
1.40371552608214E+018,0.514813,1.995513,0.9709,0.161631,0.790085,-0.205957,0.554277
1.40371552609214E+018,0.514821,1.995539,0.970909,0.161645,0.790101,-0.205943,0.554254
1.40371552610214E+018,0.514846,1.995586,0.970922,0.161564,0.79013,-0.205872,0.554264
1.40371552611214E+018,0.514814,1.995494,0.970878,0.1615,0.790117,-0.20583,0.554317
1.40371552612214E+018,0.514807,1.995487,0.970878,0.161562,0.790103,-0.205879,0.5543
1.40371552613214E+018,0.514802,1.995493,0.970871,0.161655,0.79012,-0.205907,0.554239
1.40371552614214E+018,0.514812,1.995532,0.970871,0.161615,0.790109,-0.205906,0.554266
1.40371552615214E+018,0.514826,1.99558,0.970875,0.161535,0.790098,-0.205875,0.554317
1.40371552616214E+018,0.514798,1.995514,0.970848,0.161522,0.790088,-0.205825,0.554353
1.40371552617214E+018,0.514795,1.995522,0.970838,0.161543,0.790099,-0.205873,0.554313
1.40371552618214E+018,0.514788,1.995534,0.970841,0.161572,0.790081,-0.205919,0.554314
1.40371552619214E+018,0.514784,1.995556,0.970848,0.161591,0.790072,-0.205905,0.554327
1.40371552620214E+018,0.51479,1.995589,0.970849,0.161562,0.790098,-0.205867,0.554312
1.40371552621214E+018,0.514772,1.995521,0.970797,0.161528,0.790108,-0.205836,0.55432
1.40371552622214E+018,0.514769,1.995523,0.970789,0.161542,0.790114,-0.205861,0.554298
1.40371552623214E+018,0.514766,1.995528,0.97079,0.161584,0.790094,-0.205888,0.554303
1.40371552624214E+018,0.514774,1.995549,0.970789,0.161556,0.790103,-0.20589,0.554298
1.40371552625214E+018,0.514788,1.995582,0.970792,0.161487,0.790106,-0.205916,0.554304
1.40371552626214E+018,0.51477,1.995519,0.97076,0.161496,0.790099,-0.205891,0.554321
1.40371552627214E+018,0.514772,1.995525,0.970764,0.161527,0.790092,-0.205864,0.554332
1.40371552628214E+018,0.514777,1.995536,0.970762,0.161518,0.790094,-0.205873,0.554327
1.40371552629214E+018,0.514781,1.995553,0.970762,0.161482,0.790079,-0.205926,0.55434
1.40371552630214E+018,0.514782,1.995564,0.970762,0.161526,0.790083,-0.205966,0.554307
1.40371552631214E+018,0.514763,1.995491,0.97074,0.161536,0.790092,-0.205912,0.554311
1.40371552632214E+018,0.514771,1.995491,0.970731,0.161475,0.790111,-0.205879,0.554314
1.40371552633214E+018,0.514772,1.995487,0.970731,0.161448,0.790106,-0.205897,0.554323
1.40371552634214E+018,0.514763,1.995474,0.970735,0.161516,0.790095,-0.205977,0.554288
1.40371552635214E+018,0.51477,1.995487,0.970739,0.161511,0.790115,-0.205979,0.554261
1.40371552636214E+018,0.514782,1.995454,0.9707,0.161445,0.790128,-0.205894,0.554293
1.40371552637214E+018,0.514783,1.99546,0.970702,0.161411,0.790119,-0.205862,0.554328
1.40371552638214E+018,0.51477,1.995451,0.970705,0.161485,0.790076,-0.205936,0.55434
1.40371552639214E+018,0.514764,1.995456,0.970703,0.161532,0.790074,-0.206,0.554306
1.40371552640214E+018,0.514775,1.995495,0.970707,0.161455,0.790097,-0.205948,0.554315
1.40371552641214E+018,0.514777,1.995462,0.970677,0.161392,0.790095,-0.205874,0.554363
1.40371552642214E+018,0.514774,1.995464,0.970678,0.161438,0.790071,-0.2059,0.554374
1.40371552643214E+018,0.514772,1.995462,0.970672,0.161495,0.790071,-0.205996,0.554322
1.40371552644214E+018,0.514782,1.995488,0.970669,0.161445,0.790086,-0.206001,0.554314
1.40371552645214E+018,0.514797,1.995526,0.97067,0.161373,0.790118,-0.205951,0.554308
1.40371552646214E+018,0.514773,1.995455,0.970661,0.16139,0.790103,-0.205905,0.55434
1.40371552647214E+018,0.514766,1.995447,0.970659,0.161416,0.790089,-0.205976,0.554327
1.40371552648214E+018,0.514769,1.995455,0.97066,0.161391,0.790089,-0.206009,0.554322
1.40371552649214E+018,0.514781,1.995479,0.970665,0.161337,0.790102,-0.205959,0.554338
1.40371552650214E+018,0.514785,1.995499,0.970682,0.161347,0.7901,-0.205927,0.554349
1.40371552651214E+018,0.514746,1.995407,0.970669,0.161388,0.790077,-0.205924,0.554372
1.40371552652214E+018,0.514742,1.995401,0.970674,0.161372,0.790071,-0.205974,0.554366
1.40371552653214E+018,0.514748,1.995411,0.970683,0.161333,0.790084,-0.205961,0.554364
1.40371552654214E+018,0.514754,1.995427,0.970697,0.161314,0.790096,-0.205935,0.554361
1.40371552655214E+018,0.514755,1.995442,0.970711,0.161348,0.790081,-0.205961,0.554364
1.40371552656214E+018,0.514741,1.995373,0.97068,0.161344,0.790054,-0.205984,0.554394
1.40371552657214E+018,0.514745,1.995377,0.970679,0.161302,0.790056,-0.206004,0.554397
1.40371552658214E+018,0.514752,1.99539,0.970685,0.161295,0.790071,-0.205983,0.554385
1.40371552659214E+018,0.514754,1.9954,0.970699,0.161332,0.79007,-0.205985,0.554374
1.40371552660214E+018,0.514759,1.995414,0.970713,0.161318,0.79007,-0.206,0.554374
1.40371552661214E+018,0.51475,1.995362,0.970679,0.161288,0.790051,-0.206011,0.554406
1.40371552662214E+018,0.514756,1.995367,0.970674,0.161265,0.790067,-0.205989,0.554397
1.40371552663214E+018,0.514758,1.995371,0.970674,0.161295,0.790076,-0.205973,0.554382
1.40371552664214E+018,0.51476,1.99538,0.970676,0.161309,0.790082,-0.205985,0.554365
1.40371552665214E+018,0.514765,1.995396,0.970685,0.161293,0.790065,-0.206025,0.554378
1.40371552666214E+018,0.514758,1.995341,0.970645,0.161265,0.790062,-0.206012,0.554396
1.40371552667214E+018,0.514757,1.995342,0.970643,0.161266,0.790075,-0.20601,0.554378
1.40371552668214E+018,0.514754,1.995348,0.970643,0.161273,0.790081,-0.206024,0.554362
1.40371552669214E+018,0.514751,1.995361,0.970651,0.161265,0.790074,-0.206038,0.554369
1.40371552670214E+018,0.514751,1.995379,0.97066,0.161229,0.790065,-0.206051,0.554388
1.40371552671214E+018,0.514743,1.995326,0.970621,0.161217,0.790055,-0.20604,0.554409
1.40371552672214E+018,0.514739,1.995328,0.970617,0.161228,0.790077,-0.206031,0.554379
1.40371552673214E+018,0.514736,1.995336,0.970624,0.161229,0.790078,-0.206039,0.554374
1.40371552674214E+018,0.514736,1.995348,0.970639,0.161219,0.790052,-0.206053,0.554408
1.40371552675214E+018,0.514741,1.995364,0.970652,0.16121,0.790058,-0.206053,0.554403
1.40371552676214E+018,0.514725,1.995301,0.970635,0.161208,0.790061,-0.206038,0.554404
1.40371552677214E+018,0.514725,1.995303,0.970643,0.161194,0.790073,-0.206035,0.554392
1.40371552678214E+018,0.514727,1.995312,0.970653,0.161174,0.790063,-0.206046,0.554408
1.40371552679214E+018,0.514727,1.995323,0.970663,0.161162,0.790045,-0.20607,0.554429
1.40371552680214E+018,0.514729,1.995339,0.970668,0.161163,0.790045,-0.206096,0.554418
1.40371552681214E+018,0.514716,1.995291,0.970635,0.161169,0.790052,-0.206074,0.554415
1.40371552682214E+018,0.514719,1.995302,0.970636,0.161148,0.790063,-0.206058,0.554412
1.40371552683214E+018,0.514719,1.995312,0.970647,0.161134,0.790046,-0.206059,0.55444
1.40371552684214E+018,0.514717,1.995319,0.970658,0.161145,0.790034,-0.206093,0.554441
1.40371552685214E+018,0.514715,1.995332,0.970665,0.161157,0.790042,-0.206131,0.554411
1.40371552686214E+018,0.514706,1.995293,0.970648,0.161159,0.790053,-0.206093,0.554409
1.40371552687214E+018,0.514695,1.995304,0.970677,0.161123,0.790047,-0.206078,0.554435
1.40371552688214E+018,0.51468,1.995314,0.970727,0.161112,0.790024,-0.206096,0.554463
1.40371552689214E+018,0.514669,1.995333,0.970791,0.161111,0.790033,-0.206107,0.554447
1.40371552690214E+018,0.514665,1.99536,0.970875,0.161036,0.790052,-0.206155,0.554423
1.40371552691214E+018,0.51465,1.995323,0.970957,0.161101,0.789986,-0.206182,0.554489
1.40371552692214E+018,0.514655,1.995332,0.971016,0.161152,0.790011,-0.206207,0.554429
1.40371552693214E+018,0.514676,1.995365,0.971036,0.161007,0.790056,-0.206144,0.554431
1.40371552694214E+018,0.514686,1.995382,0.971015,0.161043,0.79011,-0.206075,0.554368
1.40371552695214E+018,0.514682,1.995379,0.970961,0.161048,0.790148,-0.206161,0.554281
1.40371552696214E+018,0.514631,1.995284,0.970956,0.161075,0.790089,-0.206211,0.554339
1.40371552697214E+018,0.514614,1.995273,0.97089,0.161133,0.790133,-0.206211,0.55426
1.40371552698214E+018,0.514605,1.995293,0.97084,0.161033,0.790155,-0.206179,0.554269
1.40371552699214E+018,0.514593,1.995323,0.970809,0.161073,0.790162,-0.206101,0.554276
1.40371552700214E+018,0.514585,1.995364,0.970793,0.161079,0.790159,-0.206101,0.554278
1.40371552701214E+018,0.514546,1.995326,0.970759,0.161124,0.790068,-0.206143,0.554379
1.40371552702214E+018,0.514547,1.99537,0.97075,0.161151,0.79006,-0.206154,0.55438
1.40371552703214E+018,0.514561,1.995431,0.970744,0.161007,0.790062,-0.206186,0.554407
1.40371552704214E+018,0.514571,1.995485,0.970746,0.160954,0.790066,-0.206182,0.554417
1.40371552705214E+018,0.514575,1.995525,0.970745,0.16099,0.790127,-0.206187,0.554318
1.40371552706214E+018,0.51454,1.995472,0.970744,0.160998,0.790083,-0.206229,0.554362
1.40371552707214E+018,0.514519,1.995465,0.970742,0.161081,0.790092,-0.206223,0.554328
1.40371552708214E+018,0.514507,1.995473,0.970732,0.161093,0.790147,-0.206168,0.554266
1.40371552709214E+018,0.514491,1.995485,0.970724,0.160996,0.790143,-0.206151,0.554306
1.40371552710214E+018,0.514468,1.99549,0.970708,0.161063,0.79014,-0.206141,0.554295
1.40371552711214E+018,0.514419,1.995411,0.970674,0.161063,0.790122,-0.206158,0.554315
1.40371552712214E+018,0.514406,1.995407,0.970639,0.160987,0.790077,-0.206222,0.554378
1.40371552713214E+018,0.514406,1.995411,0.970606,0.161022,0.79006,-0.206204,0.554398
1.40371552714214E+018,0.514424,1.995433,0.970577,0.160991,0.790081,-0.206162,0.554393
1.40371552715214E+018,0.514439,1.995453,0.970565,0.160919,0.790058,-0.206208,0.554429
1.40371552716214E+018,0.51444,1.995401,0.970521,0.161014,0.790064,-0.206213,0.554391
1.40371552717214E+018,0.514464,1.995409,0.970513,0.161022,0.790111,-0.206202,0.554326
1.40371552718214E+018,0.51449,1.995425,0.970518,0.160936,0.79012,-0.206235,0.554325
1.40371552719214E+018,0.514511,1.99543,0.970527,0.160961,0.790136,-0.206256,0.554287
1.40371552720214E+018,0.514532,1.995445,0.97054,0.160964,0.790168,-0.206238,0.554248
1.40371552721214E+018,0.514528,1.995381,0.970512,0.160926,0.790145,-0.206284,0.554274
1.40371552722214E+018,0.514527,1.995366,0.970509,0.160951,0.790138,-0.206319,0.554264
1.40371552723214E+018,0.514529,1.99537,0.970504,0.160997,0.790179,-0.206257,0.554216
1.40371552724214E+018,0.514529,1.995386,0.970504,0.160946,0.790167,-0.206244,0.554253
1.40371552725214E+018,0.514523,1.9954,0.970497,0.160932,0.790149,-0.206279,0.55427
1.40371552726214E+018,0.514471,1.995326,0.970472,0.160973,0.790143,-0.206254,0.554275
1.40371552727214E+018,0.514448,1.995326,0.970473,0.161003,0.790112,-0.206277,0.554302
1.40371552728214E+018,0.514431,1.995344,0.970487,0.160928,0.790061,-0.206345,0.554371
1.40371552729214E+018,0.51444,1.995395,0.970526,0.160859,0.790068,-0.206266,0.554411
1.40371552730214E+018,0.514477,1.995469,0.970589,0.160704,0.79011,-0.206081,0.554464
1.40371552731214E+018,0.514464,1.995436,0.970623,0.160764,0.790088,-0.206142,0.554455
1.40371552732214E+018,0.514456,1.995409,0.970682,0.161061,0.790044,-0.206373,0.554347
1.40371552733214E+018,0.514498,1.995435,0.970725,0.161093,0.790066,-0.206381,0.554302
1.40371552734214E+018,0.51458,1.995517,0.970756,0.160826,0.790126,-0.206181,0.55437
1.40371552735214E+018,0.514632,1.995557,0.970773,0.160752,0.790146,-0.206119,0.554385
1.40371552736214E+018,0.514557,1.995376,0.970797,0.160826,0.790136,-0.206214,0.554343
1.40371552737214E+018,0.514555,1.995346,0.970802,0.160949,0.790148,-0.206285,0.554264
1.40371552738214E+018,0.51457,1.995348,0.970817,0.160869,0.790165,-0.206253,0.554274
1.40371552739214E+018,0.514588,1.995364,0.97084,0.160841,0.790187,-0.206189,0.554274
1.40371552740214E+018,0.514612,1.995389,0.970864,0.160717,0.790219,-0.206162,0.554275
1.40371552741214E+018,0.514556,1.995282,0.970827,0.16077,0.790242,-0.206176,0.554222
1.40371552742214E+018,0.514558,1.995273,0.970838,0.160805,0.790231,-0.206288,0.554187
1.40371552743214E+018,0.514593,1.995305,0.97086,0.160846,0.790211,-0.206333,0.554186
1.40371552744214E+018,0.51467,1.99538,0.97089,0.160689,0.790221,-0.206319,0.554223
1.40371552745214E+018,0.514749,1.995465,0.970937,0.160651,0.79024,-0.206254,0.55423
1.40371552746214E+018,0.514724,1.995406,0.970956,0.160641,0.790251,-0.206261,0.554215
1.40371552747214E+018,0.514751,1.995434,0.971013,0.160738,0.790247,-0.206261,0.554193
1.40371552748214E+018,0.514772,1.995454,0.971049,0.160786,0.79025,-0.206327,0.55415
1.40371552749214E+018,0.514798,1.995491,0.97109,0.160812,0.790212,-0.206335,0.554193
1.40371552750214E+018,0.514838,1.995545,0.971101,0.16062,0.790231,-0.20631,0.554231
1.40371552751214E+018,0.514815,1.995509,0.971049,0.160633,0.790199,-0.206233,0.554302
1.40371552752214E+018,0.51482,1.995524,0.971037,0.160639,0.790188,-0.206285,0.554297
1.40371552753214E+018,0.514827,1.995538,0.971039,0.160766,0.790154,-0.206308,0.554299
1.40371552754214E+018,0.514858,1.995573,0.971043,0.160741,0.790157,-0.206304,0.554304
1.40371552755214E+018,0.514897,1.995616,0.971052,0.160735,0.790158,-0.206296,0.554307
1.40371552756214E+018,0.514855,1.995527,0.971069,0.160696,0.790125,-0.206251,0.554382
1.40371552757214E+018,0.514881,1.995544,0.971072,0.16066,0.790165,-0.20628,0.554325
1.40371552758214E+018,0.514914,1.99557,0.971086,0.160713,0.790196,-0.206216,0.55429
1.40371552759214E+018,0.514942,1.995588,0.971088,0.160678,0.790227,-0.206283,0.55423
1.40371552760214E+018,0.51498,1.995609,0.971103,0.160698,0.790248,-0.206289,0.554192
1.40371552761214E+018,0.514992,1.995574,0.97115,0.160633,0.790223,-0.20631,0.554239
1.40371552762214E+018,0.515016,1.995578,0.971173,0.160628,0.790252,-0.206277,0.554211
1.40371552763214E+018,0.515035,1.995577,0.971188,0.160676,0.790267,-0.206253,0.554184
1.40371552764214E+018,0.515048,1.995571,0.971195,0.160661,0.7903,-0.206305,0.554122
1.40371552765214E+018,0.515059,1.995578,0.971198,0.160637,0.790343,-0.206315,0.554065
1.40371552766214E+018,0.51503,1.995525,0.971246,0.160556,0.790348,-0.206295,0.554089
1.40371552767214E+018,0.515026,1.995521,0.971275,0.160527,0.790338,-0.206283,0.554116
1.40371552768214E+018,0.515043,1.995501,0.971305,0.160577,0.790349,-0.206322,0.554071
1.40371552769214E+018,0.515085,1.995492,0.971346,0.160655,0.790345,-0.206338,0.554048
1.40371552770214E+018,0.515131,1.995512,0.97138,0.160637,0.790351,-0.206332,0.554048
1.40371552771214E+018,0.515131,1.995479,0.971408,0.160561,0.790376,-0.206278,0.554053
1.40371552772214E+018,0.515152,1.995507,0.971428,0.160526,0.790378,-0.206239,0.554076
1.40371552773214E+018,0.515171,1.995525,0.971438,0.1605,0.79036,-0.206319,0.55408
1.40371552774214E+018,0.515182,1.995559,0.971446,0.160511,0.790315,-0.206438,0.554096
1.40371552775214E+018,0.515206,1.995604,0.97145,0.160492,0.790279,-0.206469,0.55414
1.40371552776214E+018,0.515169,1.995649,0.971381,0.160431,0.790287,-0.206387,0.554178
1.40371552777214E+018,0.515184,1.995706,0.971351,0.160393,0.790387,-0.206292,0.554081
1.40371552778214E+018,0.515189,1.995736,0.971341,0.160487,0.790411,-0.206289,0.554021
1.40371552779214E+018,0.515191,1.99576,0.971327,0.160536,0.790346,-0.206389,0.554061
1.40371552780214E+018,0.515211,1.995798,0.971321,0.160456,0.79033,-0.206444,0.554088
1.40371552781214E+018,0.515215,1.995719,0.971391,0.160393,0.790369,-0.206402,0.554067
1.40371552782214E+018,0.515224,1.99571,0.971419,0.16042,0.790402,-0.206401,0.554012
1.40371552783214E+018,0.515231,1.995701,0.971432,0.160362,0.790439,-0.206447,0.553959
1.40371552784214E+018,0.515236,1.995682,0.971466,0.160298,0.790518,-0.206512,0.55384
1.40371552785214E+018,0.515242,1.995655,0.971512,0.160381,0.790578,-0.206502,0.553734
1.40371552786214E+018,0.515199,1.995617,0.971466,0.160361,0.790564,-0.206487,0.553765
1.40371552787214E+018,0.51519,1.9956,0.971489,0.160258,0.790585,-0.20653,0.553749
